country_a,country_b,avg_depth_index,polity2_A,polity2_B,gattwto,contig,armconflict,id,religion,distln,comlang_off,comcol,comcur,comleg
SUR,PRT,2.4,NA,10,1,0,0,31723,0,8.682234764099121,0,0,0,1
SUR,ROU,7,NA,9,1,0,0,31726,NA,9.09078598022461,0,0,0,0
SUR,SVK,7,NA,10,1,0,0,31744,0,9.015372276306152,0,0,0,0
SUR,SVN,7,NA,10,1,0,0,31745,0,8.985814094543457,0,0,0,0
SUR,SWE,1.6666666666666665,NA,10,1,0,0,31746,0,9.04941177368164,0,0,0,0
SUR,TTO,2.4285714285714284,NA,9,1,0,0,31756,0,6.770633220672607,0,0,0,0
SUR,VCT,2.4285714285714284,NA,NA,1,0,0,31743,0,6.955063343048096,NA,NA,NA,NA
SVK,ALB,4,10,9,1,0,0,31974,0,6.67042350769043,0,0,0,1
SVK,AUT,4.529411764705882,7,10,1,1,0,31981,1,4.087944507598877,0,0,0,0
SVK,BEL,4.875,7,10,1,0,0,31984,NA,6.8786725997924805,0,0,0,0
SVK,BGR,3.4545454545454546,9,8,1,0,0,31989,0,6.655247688293457,0,0,0,1
SVK,BHS,7,10,NA,0,0,0,31991,0,9.02203369140625,0,0,0,0
SVK,BIH,3,10,NA,0,0,0,31992,0,6.191295146942139,0,0,0,1
SVK,BLZ,7,10,NA,1,0,0,31994,1,9.18276596069336,0,0,0,0
SVK,BRB,7,10,NA,1,0,0,31997,0,8.981840133666992,0,0,0,0
SVK,CHE,2,7,10,1,0,0,32003,1,6.610647201538086,0,0,0,0
SVK,CHL,6,9,9,1,0,0,32004,1,9.439325332641602,0,0,0,0
SVK,CIV,2,10,0,1,0,0,32006,0,8.551830291748047,0,0,0,0
SVK,CYP,4,10,10,1,0,0,32014,0,7.5854268074035645,0,0,0,0
SVK,CZE,4.882352941176471,7,10,1,1,0,32015,0,5.680466175079346,0,0,0,1
SVK,DEU,4.875,7,10,1,0,0,32016,0,6.7061543464660645,0,0,0,0
SVK,DMA,7,10,NA,1,0,0,32018,1,8.975968360900879,0,0,0,0
SVK,DNK,4.875,7,10,1,0,0,32019,0,6.7930073738098145,0,0,0,0
SVK,DOM,7,10,8,1,0,0,32020,1,9.02075481414795,0,0,0,0
SVK,DZA,3,9,2,0,0,0,32021,0,7.4441986083984375,0,0,0,0
SVK,EGY,4,9,-6,1,0,0,32023,0,7.760594844818115,0,0,0,0
SVK,ESP,4.875,7,10,1,0,0,32025,1,7.5313720703125,0,0,0,0
SVK,EST,2.307692307692308,7,6,0,0,0,32026,0,7.20465612411499,0,0,0,1
SVK,FIN,4.529411764705882,7,10,1,0,0,32028,0,7.26126766204834,0,0,0,0
SVK,FRA,4.875,7,9,1,0,0,32030,1,6.998153209686279,0,0,0,0
SVK,FRO,2,9,NA,0,0,0,32031,0,7.670376777648926,0,0,0,0
SVK,GBR,4.875,7,10,1,0,0,32034,0,7.166218280792236,0,0,0,0
SVK,GRC,4.875,7,10,1,0,0,32041,0,7.130887508392334,0,0,0,0
SVK,GRD,7,10,NA,1,0,0,32042,1,9.011688232421875,0,0,0,0
SVK,GUY,7,10,6,1,0,0,32044,0,9.032341003417969,0,0,0,0
SVK,HRV,2.8571428571428568,9,8,1,0,0,32046,1,5.6301798820495605,0,0,0,1
SVK,HUN,2.235294117647059,7,10,1,1,0,32048,1,5.069343566894531,0,0,0,1
SVK,IRL,4.875,7,10,1,0,0,32051,1,7.4598846435546875,0,0,0,0
SVK,ISL,3.058823529411765,7,NA,1,0,0,32054,0,7.9836506843566895,0,0,0,0
SVK,ISR,3.384615384615385,7,9,1,0,0,32055,0,7.750407695770264,0,0,0,0
SVK,ITA,4.875,7,10,1,0,0,32056,1,6.671353340148926,0,0,0,0
SVK,JAM,7,10,9,1,0,0,32057,0,9.08525562286377,0,0,0,0
SVK,JOR,3,9,-2,1,0,0,32058,0,7.782391548156738,0,0,0,0
SVK,KNA,7,10,NA,1,0,0,32122,0,8.96833324432373,NA,NA,NA,NA
SVK,LBN,3,9,NA,0,0,0,32068,0,7.697688579559326,0,0,0,0
SVK,LCA,7,10,NA,1,0,0,32124,1,8.98525619506836,NA,NA,NA,NA
SVK,LIE,2,7,NA,0,NA,0,32071,0,NA,NA,NA,NA,NA
SVK,LTU,2.307692307692308,7,10,0,0,0,32074,0,6.822756290435791,0,0,0,1
SVK,LUX,4.875,7,NA,1,0,0,32075,NA,6.710696697235107,0,0,0,0
SVK,LVA,2.307692307692308,7,8,0,0,0,32076,0,6.987513542175293,0,0,0,1
SVK,MAR,4,9,-6,1,0,0,32078,0,7.8388776779174805,0,0,0,0
SVK,MEX,3,9,8,1,0,0,32081,1,9.231790542602539,0,0,0,0
SVK,MKD,5,9,9,1,0,0,32082,0,6.639503479003906,0,0,0,1
SVK,MLT,4,10,NA,1,0,0,32084,1,7.231496334075928,0,0,0,0
SVK,NLD,4.875,7,10,1,0,0,32099,0,6.895163536071777,0,0,0,0
SVK,NOR,3.058823529411765,7,10,1,0,0,32100,0,7.223883152008057,0,0,0,0
SVK,POL,2.235294117647059,7,8,1,1,0,32110,1,6.272908687591553,0,0,0,1
SVK,PRT,4.875,7,10,1,0,0,32112,1,7.763996124267578,0,0,0,0
SVK,ROU,2.466666666666667,7,5,1,0,0,32115,NA,6.689853191375732,0,0,0,1
SVK,SUR,7,10,NA,1,0,0,32131,0,9.015372276306152,0,0,0,0
SVK,SVN,2.25,7,10,1,0,0,32133,1,5.732905387878418,0,0,0,1
SVK,SWE,4.529411764705882,7,10,1,0,0,32134,0,7.126307010650635,0,0,0,0
SVK,TTO,7,10,10,1,0,0,32144,0,9.023914337158203,0,0,0,0
SVK,TUN,4,9,-4,1,0,0,32145,0,7.231943130493164,0,0,0,0
SVK,TUR,2,9,7,1,0,0,32146,0,7.109282970428467,0,0,0,0
SVK,VCT,7,10,NA,1,0,0,32132,0,8.995804786682129,NA,NA,NA,NA
SVK,ZAF,4,9,9,1,0,0,32160,0,9.120260238647461,0,0,0,0
SVN,ALB,4,10,9,1,0,0,32167,0,6.519603729248047,0,0,0,1
SVN,AUT,4.307692307692308,10,10,1,1,0,32174,1,5.6272053718566895,0,0,0,0
SVN,BEL,4.307692307692308,10,10,1,0,0,32177,NA,6.820883274078369,0,0,0,0
SVN,BGR,3.4545454545454546,10,8,1,0,0,32182,0,6.678653240203857,0,0,0,1
SVN,BHS,7,10,NA,0,0,0,32184,0,9.008549690246582,0,0,0,0
SVN,BIH,2.125,10,NA,0,0,0,32185,0,5.978245735168457,0,0,0,1
SVN,BLZ,7,10,NA,1,0,0,32187,1,9.172602653503418,0,0,0,0
SVN,BRB,7,10,NA,1,0,0,32190,0,8.955343246459961,0,0,0,0
SVN,CHE,2.571428571428571,10,10,1,0,0,32196,1,6.309868335723877,0,0,0,0
SVN,CHL,6,10,9,1,0,0,32197,1,9.416418075561523,0,0,0,0
SVN,CIV,2,10,0,1,0,0,32199,0,8.491778373718262,0,0,0,0
SVN,CYP,4,10,10,1,0,0,32207,0,7.598233699798584,0,0,0,0
SVN,CZE,2.25,10,10,1,0,0,32208,0,6.106875896453857,0,0,0,1
SVN,DEU,4.307692307692308,10,10,1,0,0,32209,0,6.703024387359619,0,0,0,0
SVN,DMA,7,10,NA,1,0,0,32211,1,8.950864791870117,0,0,0,0
SVN,DNK,4.307692307692308,10,10,1,0,0,32212,0,6.981760025024414,0,0,0,0
SVN,DOM,7,10,8,1,0,0,32213,1,9.001306533813477,0,0,0,0
SVN,DZA,3,10,2,0,0,0,32214,0,7.246376037597656,0,0,0,0
SVN,EGY,4,10,-6,1,0,0,32216,0,7.740344524383545,0,0,0,0
SVN,ESP,4.307692307692308,10,10,1,0,0,32218,1,7.378105640411377,0,0,0,0
SVN,EST,2.307692307692308,10,6,0,0,0,32219,0,7.398897647857666,0,0,0,1
SVN,FIN,4.307692307692308,10,10,1,0,0,32221,0,7.444728851318359,0,0,0,0
SVN,FRA,4.307692307692308,10,9,1,0,0,32223,1,6.872890949249268,0,0,0,0
SVN,FRO,2,10,NA,0,0,0,32224,0,7.710960865020752,0,0,0,0
SVN,GBR,4.307692307692308,10,10,1,0,0,32227,0,7.115384101867676,0,0,0,0
SVN,GRC,4.307692307692308,10,10,1,0,0,32234,0,7.070540428161621,0,0,0,0
SVN,GRD,7,10,NA,1,0,0,32235,1,8.986382484436035,0,0,0,0
SVN,GUY,7,10,6,1,0,0,32237,0,9.004525184631348,0,0,0,0
SVN,HRV,2.5,10,-5,0,1,0,32239,1,4.765119552612305,0,0,0,1
SVN,HUN,2.2666666666666666,10,10,1,1,0,32241,1,5.9444379806518555,0,0,0,1
SVN,IRL,4.307692307692308,10,10,1,0,0,32244,1,7.432411193847656,0,0,0,0
SVN,ISL,3.857142857142857,10,NA,1,0,0,32247,0,8.006338119506836,0,0,0,0
SVN,ISR,3.6363636363636362,10,10,1,0,0,32248,0,7.753753662109375,0,0,0,0
SVN,ITA,4.307692307692308,10,10,1,1,0,32249,1,6.199174880981445,0,0,0,0
SVN,JAM,7,10,9,1,0,0,32250,0,9.069490432739258,0,0,0,0
SVN,JOR,3,10,-2,1,0,0,32251,0,7.789855003356934,0,0,0,0
SVN,KNA,7,10,NA,1,0,0,32315,0,8.9443941116333,NA,NA,NA,NA
SVN,LBN,3,10,NA,0,0,0,32261,0,7.71246862411499,0,0,0,0
SVN,LCA,7,10,NA,1,0,0,32317,1,8.959724426269531,NA,NA,NA,NA
SVN,LIE,3,10,NA,1,NA,0,32264,0,NA,NA,NA,NA,NA
SVN,LTU,2.307692307692308,10,10,0,0,0,32267,0,7.111227512359619,0,0,0,1
SVN,LUX,4.307692307692308,10,NA,1,0,0,32268,NA,6.602341651916504,0,0,0,0
SVN,LVA,2.307692307692308,10,8,0,0,0,32269,0,7.229004383087158,0,0,0,1
SVN,MAR,4,10,-6,1,0,0,32271,0,7.717288494110107,0,0,0,0
SVN,MEX,3,10,8,1,0,0,32274,1,9.226737022399902,0,0,0,0
SVN,MKD,3.384615384615385,10,6,0,0,0,32275,0,6.575895309448242,0,0,0,1
SVN,MLT,4,10,NA,1,0,0,32277,1,7.031339168548584,0,0,0,0
SVN,NLD,4.307692307692308,10,10,1,0,0,32292,0,6.894181251525879,0,0,0,0
SVN,NOR,3.857142857142857,10,10,1,0,0,32293,0,7.353214740753174,0,0,0,0
SVN,POL,2.2857142857142856,10,9,1,0,0,32303,1,6.726715564727783,0,0,0,1
SVN,PRT,4,10,10,1,0,0,32305,1,7.648171424865723,0,0,0,0
SVN,ROU,2.333333333333333,10,8,1,0,0,32308,NA,6.832830429077148,0,0,0,1
SVN,SUR,7,10,NA,1,0,0,32324,0,8.985814094543457,0,0,0,0
SVN,SVK,2.25,10,7,1,0,0,32326,1,5.732905387878418,0,0,0,1
SVN,SWE,4.307692307692308,10,10,1,0,0,32327,0,7.31033182144165,0,0,0,0
SVN,TTO,7,10,10,1,0,0,32337,0,8.99832820892334,0,0,0,0
SVN,TUN,4,10,-4,1,0,0,32338,0,6.991706848144531,0,0,0,0
SVN,TUR,2,10,7,1,0,0,32339,0,7.16292667388916,0,0,0,0
SVN,VCT,7,10,NA,1,0,0,32325,0,8.970327377319336,NA,NA,NA,NA
SVN,ZAF,4,10,9,1,0,0,32353,0,9.095251083374023,0,0,0,0
SWE,AGO,1,10,-3,1,0,0,32359,0,8.935798645019531,0,0,0,0
SWE,ALB,4,10,9,1,0,0,32360,0,7.604395389556885,0,0,0,0
SWE,AND,1,10,NA,0,0,0,32361,NA,7.692500591278076,0,0,0,0
SWE,AUT,2.4897959183673466,10,10,1,0,0,32367,0,7.124728202819824,0,0,0,0
SWE,BDI,1,10,0,1,0,0,32369,0,8.860536575317383,0,0,0,0
SWE,BEL,2.5135135135135136,10,10,1,0,0,32370,NA,7.157514572143555,0,0,0,0
SWE,BEN,1,10,6,1,0,0,32371,0,8.705951690673828,0,0,0,0
SWE,BFA,1,10,0,1,0,0,32373,0,8.609241485595703,0,0,0,0
SWE,BGR,4.75,10,8,0,0,0,32375,0,7.543918609619141,0,0,0,0
SWE,BHS,1.6666666666666665,10,NA,0,0,0,32377,0,8.978754043579102,0,0,0,0
SWE,BIH,3,10,NA,0,0,0,32378,0,7.451004505157471,0,0,0,0
SWE,BLZ,1.6666666666666665,10,NA,1,0,0,32380,0,9.137139320373535,0,0,0,0
SWE,BRB,1.6666666666666665,10,NA,1,0,0,32383,0,8.995746612548828,0,0,0,0
SWE,BWA,1,10,8,1,0,0,32386,0,9.14698600769043,0,0,0,0
SWE,CAF,1,10,5,1,0,0,32387,0,8.7186737060546875,0,0,0,0
SWE,CHE,1.9999999999999998,10,10,0,0,0,32389,0,7.343754768371582,0,0,0,0
SWE,CHL,6,10,9,1,0,0,32390,0,9.480706214904785,0,0,0,0
SWE,CIV,1.1111111111111112,10,4,1,0,0,32392,0,8.748525619506836,0,0,0,0
SWE,CMR,1,10,-4,1,0,0,32393,0,8.732474327087402,0,0,0,0
SWE,COG,1,10,-5,1,0,0,32394,0,8.8649444580078125,0,0,0,0
SWE,COM,1,10,0,0,0,0,32396,0,9.014307975769043,0,0,0,0
SWE,CPV,1,10,10,0,0,0,32397,0,8.69820785522461,0,0,0,0
SWE,CYP,3.0666666666666664,10,10,1,0,0,32400,0,7.97667121887207,0,0,0,0
SWE,CZE,4,10,10,1,0,0,32401,0,6.960072994232178,0,0,0,0
SWE,DEU,2.5135135135135136,10,10,0,NA,0,32402,0,NA,0,0,0,0
SWE,DJI,1,10,2,1,0,0,32403,0,8.649508476257324,0,0,0,0
SWE,DMA,1.6666666666666665,10,NA,1,0,0,32404,0,8.982256889343262,0,0,0,0
SWE,DNK,2.387755102040816,10,10,1,0,0,32405,1,6.261085510253906,0,0,0,1
SWE,DOM,1.6666666666666665,10,8,1,0,0,32406,0,9.0038604736328125,0,0,0,0
SWE,DZA,1.9333333333333333,10,-3,0,0,0,32407,0,7.911717414855957,0,0,0,0
SWE,EGY,2.6,10,-6,1,0,0,32409,0,8.133723258972168,0,0,0,0
SWE,ERI,1,10,-7,0,0,0,32410,0,8.553494453430176,0,0,0,0
SWE,ESP,3.0666666666666664,10,9,1,0,0,32411,0,7.862076759338379,0,0,0,0
SWE,EST,3.6666666666666665,10,6,0,0,0,32412,1,5.9347357749938965,0,0,0,0
SWE,ETH,1,10,1,0,0,0,32413,0,8.676384925842285,0,0,0,0
SWE,FIN,1.75,10,10,1,1,0,32414,1,5.986181259155273,1,0,0,1
SWE,FJI,1,10,5,1,0,0,32415,0,9.62779426574707,0,0,0,0
SWE,FRA,2.5135135135135136,10,8,1,0,0,32416,0,7.343294620513916,0,0,0,0
SWE,FRO,2,10,NA,0,0,0,32417,1,7.228346824645996,0,0,0,0
SWE,GAB,1,10,-4,1,0,0,32419,0,8.795483589172363,0,0,0,0
SWE,GBR,2.387755102040816,10,10,1,0,0,32420,0,7.270709991455078,0,0,0,0
SWE,GHA,1,10,6,1,0,0,32423,0,8.73027229309082,0,0,0,0
SWE,GIN,1,10,-1,1,0,0,32424,0,8.736309051513672,0,0,0,0
SWE,GMB,1,10,-5,1,0,0,32425,0,8.674155235290527,0,0,0,0
SWE,GNB,1,10,5,1,0,0,32426,0,8.695680618286133,0,0,0,0
SWE,GNQ,1,10,-5,0,0,0,32427,0,8.738377571105957,0,0,0,0
SWE,GRC,4.294117647058823,10,10,1,0,0,32428,0,7.786708354949951,0,0,0,0
SWE,GRD,1.6666666666666665,10,NA,1,0,0,32429,0,9.022416114807129,0,0,0,0
SWE,GUY,1.6666666666666665,10,6,1,0,0,32431,0,9.058480262756348,0,0,0,0
SWE,HRV,3,10,8,1,0,0,32433,0,7.32174825668335,0,0,0,0
SWE,HTI,1,10,-2,1,0,0,32434,0,9.020713806152344,0,0,0,0
SWE,HUN,4.6875,10,10,1,0,0,32435,0,7.184298992156982,0,0,0,0
SWE,IRL,2.5135135135135136,10,10,1,0,0,32438,0,7.39703893661499,0,0,0,0
SWE,ISL,2,10,NA,1,0,0,32441,1,7.667688846588135,0,0,0,1
SWE,ISR,4.529411764705882,10,9,1,0,0,32442,0,8.094752311706543,0,0,0,0
SWE,ITA,2.5135135135135136,10,10,1,0,0,32443,0,7.590913772583008,0,0,0,0
SWE,JAM,1.6666666666666665,10,9,1,0,0,32444,1,9.056735038757324,0,0,0,0
SWE,JOR,3,10,-2,0,0,0,32445,0,8.109235763549805,0,0,0,0
SWE,KEN,1,10,-2,1,0,0,32448,0,8.845483779907227,0,0,0,0
SWE,KIR,1,10,NA,0,0,0,32451,0,9.46759033203125,0,0,0,0
SWE,KNA,1.6666666666666665,10,NA,1,0,0,32510,1,8.968174934387207,NA,NA,NA,NA
SWE,LBN,3,10,NA,0,0,0,32455,0,8.042366981506348,0,0,0,0
SWE,LBR,1,10,0,0,0,0,32456,0,8.762115478515625,0,0,0,0
SWE,LCA,1.6666666666666665,10,NA,1,0,0,32512,0,8.99457836151123,NA,NA,NA,NA
SWE,LIE,2,10,NA,0,NA,0,32458,1,NA,NA,NA,NA,NA
SWE,LSO,1,10,6,1,0,0,32460,0,9.20077133178711,0,0,0,0
SWE,LTU,4.111111111111112,10,10,0,0,0,32461,0,6.518383026123047,0,0,0,0
SWE,LUX,2.5135135135135136,10,NA,1,0,0,32462,NA,7.1898722648620605,0,0,0,0
SWE,LVA,4.411764705882353,10,8,0,0,0,32463,0,6.090516567230225,0,0,0,0
SWE,MAR,4,10,-7,1,0,0,32465,0,8.118501663208008,0,0,0,0
SWE,MDG,1,10,7,1,0,0,32467,0,9.116753578186035,0,0,0,0
SWE,MEX,3,10,8,1,0,0,32468,0,9.169280052185059,0,0,0,0
SWE,MKD,5,10,9,0,0,0,32469,0,7.5721306800842285,0,0,0,0
SWE,MLI,1,10,6,1,0,0,32470,0,8.634861946105957,0,0,0,0
SWE,MLT,2.466666666666667,10,NA,1,0,0,32471,0,7.871232509613037,0,0,0,0
SWE,MOZ,1,10,5,1,0,0,32474,0,9.16818618774414,0,0,0,0
SWE,MRT,1,10,-6,1,0,0,32475,0,8.582812309265137,0,0,0,0
SWE,MUS,1,10,10,1,0,0,32477,0,9.16417407989502,0,0,0,0
SWE,MWI,1,10,4,1,0,0,32478,0,9.021760940551758,0,0,0,0
SWE,NER,1,10,5,1,0,0,32483,0,8.569068908691406,0,0,0,0
SWE,NGA,1,10,4,1,0,0,32484,0,8.70218563079834,0,0,0,0
SWE,NLD,2.5135135135135136,10,10,1,0,0,32486,0,7.029025554656982,0,0,0,0
SWE,NOR,1.9999999999999998,10,10,1,1,0,32487,1,6.034441947937012,0,0,0,1
SWE,NRU,1,10,NA,0,0,0,32482,NA,9.469132423400879,NA,NA,NA,NA
SWE,PLW,1,10,NA,0,0,0,32492,NA,9.282919883728027,0,0,0,0
SWE,PNG,1,10,4,1,0,0,32496,1,9.477023124694824,0,0,0,0
SWE,POL,4.529411764705882,10,8,1,0,0,32497,0,6.695821285247803,0,0,0,0
SWE,PRT,2.6530612244897958,10,-9,0,0,0,32499,0,8.003351211547852,0,0,0,0
SWE,ROU,4.529411764705882,10,5,1,0,0,32502,NA,7.46541690826416,0,0,0,0
SWE,RWA,1,10,-4,1,0,0,32505,0,8.839195251464844,0,0,0,0
SWE,SDN,1,10,-7,0,0,0,32507,0,8.520124435424805,0,0,0,0
SWE,SEN,1,10,8,1,0,0,32508,0,8.658921241760254,0,0,0,0
SWE,SLB,1,10,0,1,0,0,32515,0,9.520275115966797,NA,NA,NA,NA
SWE,SLE,1,10,2,1,0,0,32511,0,8.73922061920166,0,0,0,0
SWE,SMR,1,10,NA,0,0,0,32514,NA,7.46947717666626,NA,NA,NA,NA
SWE,SOM,1,10,0,0,0,0,32516,0,8.82439136505127,0,0,0,0
SWE,STP,1,10,NA,0,0,0,32518,0,8.8032073974609375,0,0,0,0
SWE,SUR,1.6666666666666665,10,NA,1,0,0,32519,0,9.04941177368164,0,0,0,0
SWE,SVK,4.529411764705882,10,7,1,0,0,32521,0,7.126307010650635,0,0,0,0
SWE,SVN,4.307692307692308,10,10,1,0,0,32522,0,7.31033182144165,0,0,0,0
SWE,SWZ,1,10,-9,1,0,0,32523,0,9.17056941986084,0,0,0,0
SWE,SYC,1,10,NA,0,0,0,32524,0,8.967263221740723,0,0,0,0
SWE,TCD,1,10,-2,1,0,0,32526,0,8.567116737365723,0,0,0,0
SWE,TGO,1,10,-2,1,0,0,32527,0,8.713881492614746,0,0,0,0
SWE,TON,1,10,NA,0,0,0,32531,1,9.658470153808594,0,0,0,0
SWE,TTO,1.6666666666666665,10,10,1,0,0,32532,0,9.037272453308105,0,0,0,0
SWE,TUN,4,10,-3,1,0,0,32533,0,7.8506855964660645,0,0,0,0
SWE,TUR,2.823529411764706,10,9,1,0,0,32534,0,7.683647155761719,0,0,0,0
SWE,TUV,1,10,NA,0,0,0,32535,NA,9.557886123657227,0,0,0,0
SWE,TZA,1,10,-1,1,0,0,32537,0,8.936366081237793,0,0,0,0
SWE,UGA,1,10,-4,1,0,0,32538,0,8.807896614074707,0,0,0,0
SWE,VCT,1.6666666666666665,10,NA,1,0,0,32520,0,9.005876541137695,NA,NA,NA,NA
SWE,VUT,1,10,NA,0,0,0,32543,1,9.603649139404297,NA,NA,NA,NA
SWE,WSM,1,10,NA,0,0,0,32546,1,9.583391189575195,0,0,0,0
SWE,ZAF,1.3,10,9,1,0,0,32550,0,9.247690200805664,0,0,0,0
SWE,ZMB,1,10,5,1,0,0,32553,0,9.033161163330078,0,0,0,0
SWE,ZWE,1,10,-4,1,0,0,32554,0,9.067560195922852,0,0,0,0
SWZ,AGO,1.8333333333333333,-10,-7,0,0,0,32557,0,7.9054131507873535,0,0,0,0
SWZ,BDI,1.8421052631578947,-10,-7,0,0,0,32566,0,7.849133014678955,0,0,0,0
SWZ,BEL,2.28,-10,10,0,0,0,32567,NA,9.10311508178711,0,0,0,0
SWZ,BEN,2,-10,6,0,0,0,32568,0,8.4713716506958,0,0,0,0
SWZ,BFA,2,-10,-5,0,0,0,32569,0,8.62661075592041,0,0,0,0
SWZ,BWA,1.6296296296296295,0,6,0,0,0,32582,0,6.3147358894348145,1,1,1,1
SWZ,CAF,2,-10,-6,0,0,0,32583,0,8.209383010864258,0,0,0,0
SWZ,CIV,2,-10,-7,0,0,0,32588,0,8.55135440826416,0,0,0,0
SWZ,CMR,2,-10,-4,0,0,0,32589,0,8.28616714477539,1,0,0,0
SWZ,COG,2,-10,5,0,0,0,32590,0,8.00181770324707,0,0,0,0
SWZ,COM,1.8421052631578947,-10,-6,0,0,0,32592,0,7.635000228881836,0,0,0,0
SWZ,CPV,2,-10,8,0,0,0,32593,0,8.920302391052246,0,0,0,0
SWZ,DEU,2.28,-10,10,0,NA,0,32598,0,NA,0,0,0,0
SWZ,DJI,1.8421052631578947,-10,-8,0,0,0,32599,0,8.39337158203125,0,0,0,0
SWZ,DNK,2.28,-10,10,0,0,0,32601,0,9.137269973754883,0,0,0,0
SWZ,DZA,2,-10,-7,0,0,0,32603,0,8.938924789428711,0,0,0,0
SWZ,EGY,2,-10,-6,0,0,0,32605,0,8.744397163391113,0,0,0,0
SWZ,ERI,3,-9,-6,0,0,0,32606,0,8.458016395568848,1,1,0,0
SWZ,ESP,3,-10,10,0,0,0,32607,0,9.018917083740234,0,0,0,0
SWZ,ETH,1.8421052631578947,-10,-7,0,NA,0,32609,0,NA,1,0,0,0
SWZ,FRA,2.28,-10,8,0,0,0,32612,0,9.0877685546875,0,0,0,0
SWZ,GAB,2,-10,-4,0,0,0,32614,0,8.236787796020508,0,0,0,0
SWZ,GBR,2.28,-10,10,0,0,0,32615,0,9.125699043273926,1,0,0,1
SWZ,GHA,2,-10,-1,0,0,0,32618,0,8.49775218963623,1,1,0,1
SWZ,GIN,2,-10,-5,0,0,0,32619,0,8.77121353149414,0,0,0,0
SWZ,GMB,2,-10,8,0,0,0,32620,0,8.825735092163086,1,1,0,1
SWZ,GNB,2,-10,-6,0,0,0,32621,0,8.796151161193848,0,0,0,0
SWZ,GNQ,2,-10,-7,0,0,0,32622,0,8.324223518371582,0,0,0,0
SWZ,GRC,3,-10,8,0,0,0,32623,0,8.882085800170898,0,0,0,0
SWZ,IRL,2.28,-10,10,0,0,0,32633,0,9.166779518127441,1,0,0,1
SWZ,ITA,2.28,-10,10,0,0,0,32638,0,8.9658355712890625,0,0,0,0
SWZ,KEN,1.8421052631578947,-10,-7,0,0,0,32643,0,7.956490516662598,1,1,0,1
SWZ,LBR,2,-10,0,0,0,0,32651,0,8.665689468383789,1,0,0,1
SWZ,LBY,2,-10,-7,0,0,0,32652,0,8.83134937286377,0,0,0,0
SWZ,LSO,1.7666666666666666,0,-9,0,0,0,32655,0,6.192663669586182,1,1,1,1
SWZ,LUX,2.28,-10,NA,0,0,0,32657,NA,9.083227157592773,0,0,0,0
SWZ,MDG,1.8421052631578947,-10,-6,0,0,0,32662,0,7.535539627075195,0,0,0,0
SWZ,MLI,2,-10,7,0,0,0,32665,0,8.70983600616455,0,0,0,0
SWZ,MOZ,1.611111111111111,-10,-8,0,1,0,32669,0,5.013978481292725,0,0,0,0
SWZ,MRT,2,-10,-6,0,0,0,32670,0,8.867936134338379,0,0,0,0
SWZ,MUS,1.5555555555555554,-10,10,0,0,0,32672,0,7.928993225097656,1,1,0,0
SWZ,MWI,1.611111111111111,-10,-9,0,0,0,32673,0,7.247445583343506,1,1,0,1
SWZ,"NAM",2.333333333333333,-10,6,0,0,0,32676,0,7.300717830657959,1,0,1,1
SWZ,NER,2,-10,8,0,0,0,32678,0,8.601151466369629,0,0,0,0
SWZ,NGA,2,-10,-5,0,0,0,32679,0,8.458475112915039,1,1,0,1
SWZ,NLD,2.28,-10,10,0,0,0,32681,0,9.118467330932617,0,0,0,0
SWZ,PRT,3,-10,10,0,0,0,32694,0,9.032011985778809,0,0,0,0
SWZ,RWA,1.8421052631578947,-10,-7,0,0,0,32700,0,7.907686710357666,1,0,0,0
SWZ,SDN,2.7777777777777777,-10,-7,0,0,0,32702,0,8.447637557983398,0,1,0,1
SWZ,SEN,2,-10,-1,0,0,0,32703,0,8.84755802154541,0,0,0,0
SWZ,SLE,2,-10,-7,0,0,0,32706,0,8.727170944213867,1,1,0,1
SWZ,SOM,1.8421052631578947,-10,-7,0,0,0,32711,0,8.162715911865234,1,1,0,1
SWZ,STP,2,-10,NA,0,0,0,32713,0,8.280631065368652,0,0,0,0
SWZ,SYC,1.8421052631578947,-10,NA,0,0,0,32719,0,8.172090530395508,1,1,0,0
SWZ,TCD,2,-10,-4,0,0,0,32721,0,8.439831733703613,0,0,0,0
SWZ,TGO,2,-10,-3,0,0,0,32722,0,8.48437213897705,0,0,0,0
SWZ,TUN,2,-10,-5,0,0,0,32728,0,8.904353141784668,0,0,0,0
SWZ,TZA,1.631578947368421,-10,-6,0,0,0,32732,0,7.755720138549805,1,1,0,1
SWZ,UGA,1.8421052631578947,-10,3,0,0,0,32733,0,7.997008323669434,1,1,0,1
SWZ,ZAF,2,0,4,0,1,0,32744,0,7.301119804382324,1,0,1,1
SWZ,ZMB,1.631578947368421,-10,-9,0,0,0,32746,0,7.127279281616211,1,1,0,1
SWZ,ZWE,1.611111111111111,-10,4,0,0,0,32747,0,6.852329254150391,1,1,0,1
SYC,AGO,2.214285714285714,NA,-7,0,0,0,32750,1,8.452549934387207,0,0,0,1
SYC,AUT,1,NA,10,0,0,0,32757,1,8.854153633117676,0,0,0,0
SYC,BDI,2.214285714285714,NA,-7,0,0,0,32759,1,7.974746227264404,1,0,0,1
SYC,BEL,2.066666666666667,NA,10,0,0,0,32760,NA,8.968925476074219,1,0,0,1
SYC,BEN,2,NA,6,0,0,0,32761,0,8.701186180114746,1,0,0,1
SYC,BFA,2,NA,-5,0,0,0,32763,0,8.794120788574219,1,0,0,1
